name;link;author;description;;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Августин Аврелій;'[''Світ — це книга.'', '' І хто не подорожував по ньому — прочитав у ній лише одну сторінку.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;«Кохання трапляється | Love Happens»;'[''Під час подорожі, важливо не забувати головне — коли закінчується щось одне, починається щось інше.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html; Том Сойєр за кордоном;'[''Я тепер зрозумів, що найкращий спосіб дізнатися, чи подобається тобі людина чи ні, – це поїхати з нею подорожувати.'', ''Марк Твен.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Ernst Bloch;'[''Якщо людина в подорожі залишається незмінною, це погана подорож.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Tony Hawks;'[''Всі, хто збирається за два дні до поїздки, повинні звернутися до психіатра.'', '' Нормальні люди запихають свої речі в сумку, коли вже треба виходити з дому.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Марк Леві;'[''З якого дива відвідувати одне і те ж місце, коли в світі ще стільки незвіданих куточків?'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Альбер Камю;'[''Подорож як сама велика та серйозна наука допомагає нам знову знайти себе.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Лао-цзи;'[''У хорошого мандрівника немає точних планів і намірів потрапити кудись.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Aerosmith;'[''Життя — це подорож, а не пункт призначення.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Агата Крісті;'[''Життя під час подорожі — це мрія в чистому вигляді.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Шарліз Терон;'[''Ніщо так не відкриває очі на світ і не розширює кругозір, як подорожі.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Дракула;'[''Подорож за смертю завжди буває швидкою.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Arnold Glasow;'[''Тіло — багаж, котрий несеш все життя.'', '' Чим він важчий, тим коротша подорож.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Lin Yutang;'[''Ніхто не усвідомлює краси подорожі, поки не приходить додому і не прикладає голову на стару знайому подушку.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Надея Ясминска;'[''Сама бюджетна подорож — виїхати в книгу.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Террі Пратчетт;'[''Можна скільки завгодно носитися по світу і відвідувати різні міста, але головне — потім відправитися туди, де у тебе буде нагода пригадати ту купу речей, які ти побачив.'', '' Ти ніде не побуваєш по-справжньому, поки не повернешся додому.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html; Алеф;'[''Не думай про те, що будеш розповідати, коли повернешся.'', '' Час — це тут і зараз.'', '' Лови момент.'', ''Пауло Коельйо.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html; Кульбабове вино;'[''Щоб стати чоловіками, хлопчаки мають мандрувати, завжди, все життя мандрувати.'', ''Рей Бредбері.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Вільям Барроуз;'"[""Жити необов''язково."", '' Подорожувати — необхідно.'']"';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Dark Souls II;'[''Так, іноді можна і помандрувати, але не можна бродити по світу вічно.'', '' Навіть тебе напевно хто-небудь чекає вдома.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html; Тріумфальна арка;'[''Дивно, як багато думає людина, коли вона у дорозі.'', '' І як мало, коли повернулася.'', ''Еріх Марія Ремарк.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Мішель Вільямс;'[''Подорож — це великий порятунок від самотності.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;'Китайські прислів''я та приказки';'[''Ніхто не повертається з мандрівок таким, яким він був раніше.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Агата Крісті: Автобіографія;'"[''Потяги – чудові';' я обожнюю їх.'', '' Подорожувати на поїзді означає бачити природу, людей, міста і церкви, річки, – по суті це подорож по життю.'']"';
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Ахматова Анна Андріївна;'[''Немає нічого більш корисного для нервів, ніж побувати там, де ніколи не був.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Isuna Hasekura;'[''Нескінченної подорожі не буває, тому коли прийде час, ми розлучимося з посмішкою на обличчі.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html; Просто разом;'"[""Коли потрапляєш в незнайоме місце, зовсім не обов''язково влаштовувати екскурсії: піди на ринок та на вокзал — і все зрозумієш."", ''Анна Гавальда.'']"';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html; Привиди;'[''Подорожі по світу — це просто ще один спосіб здохнути від нудьги, тільки в різних місцях і набагато швидше.'', ''Чак Поланік.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Paul Bowles;'[''Турист, як тільки куди-небудь приїжджає, відразу починає хотіти назад.'', '' А мандрівник.'', '' Він може і не повернутися.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Труднощі перекладу;'[''Люди, з якими ви разом подорожували, не менш важливі, ніж місце, в яке ви їдете.'', '' Ці люди можуть зробити вашу подорож незабутньою.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Джон Кракауер;'[''Задоволення від життя черпається з наших зустрічей з новим, а тому немає більшого щастя, ніж постійно змінювати свої горизонти, зустрічаючи кожен день під іншим сонцем.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Джек Лондон;'[''Я — не дерево, народжене, щоб завжди стояти на одному місці і не знати про те, що знаходиться за найближчою горою.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Susan Anderson;'[''Вирушаючи у відпустку, візьми вдвічі менше речей і вдвічі більше грошей.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html; Діти капітана Гранта;'[''Бачити — це значить учитися.'', '' Є люди, які не вміють дивитися і спостерігати і подорожують з таким же змістом, як які-небудь ракоподібні.'', ''Жюль Верн.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Кайл XY;'[''Наша подорож насправді пошук.'', '' Пошук любові і прихильності.'', '' Іноді вона приводить нас назад додому.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Джером Клапка Джером;'[''Запиши все, що може знадобитися.'', '' Потім подивись — і закресли все, без чого можна обійтися.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html; Три мушкетери;'[''Краще їхати самому, ніж із супутником, який трясеться від страху.'', ''Олександр Дюма.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Алан Рікман;'[''Подорожі – найприємніше в моєму житті.'', '' Я люблю їхати на поїзді, летіти в літаку, плисти на кораблі.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Джоан Гарріс;'[''Будь-яка подорож розширює горизонти і прочищає мізки.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Сол Беллоу;'[''Світ — це в першу чергу свідомість.'', '' Справжні подорожі відбуваються в душі.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Понсон дю Террайль;'[''Подорож кращий цілитель.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Устинова Тетяна Віталіївна;'['' Він відвезе її в Лондон, щоб вона полюбила все те, що любить він, — парки, білок, дощ, траву, каштани, паби, смішних собак і старі машини.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Гілберт Кіт Честертон;'[''Подорожі розвивають розум, якщо, звичайно, він у вас є.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Regina Brett;'[''Подорож до своєї душі — єдине, що має значення.'', '' І йти туди ти повинен один.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Алан Александр Мілн;'[''Експедиція — це ось що значить: всі йдуть один за одним, один за одним.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Алекс Орлов;'[''Подорожувати варто хоча б заради того, щоб потім повертатися додому!'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;Gavin DeGraw;'[''Мрії – ось куди мені доводиться вирушати.'']';;
подорожі;http://tsytaty.ukrayinskoyu.pro//podorozhi.html;'Китайські прислів''я та приказки';'[''Подорож в тисячу миль починається з одного кроку.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Конфуцій;'[''Виберіть собі роботу до душі, і вам не доведеться працювати жодного дня у своєму житті.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html; Бійцівський клуб;'[''Покоління за поколіннями люди працюють на ненависних роботах тільки для того, щоб мати можливість купити те, що їм не потрібно.'', ''Чак Поланік.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Мерілін Монро;'"[""Кар''єра — чудова річ, але вона нікого не може зігріти в холодну ніч.""]"';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Секс по дружбі;'[''Мої поняття досить прості: якщо хочеш схуднути — перестань багато жерти.'', '' Хочеш заробити — відірви свою дупу і працюй.'', '' Хочеш бути щасливим — знайди того, хто тобі подобається, і не відпускай його.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;«Друзі | Friends»;'"[''Все, хлопці!'', '' Мені пора на роботу.'', "" Якщо я вчасно не введу дані в комп''ютер."", '' ніхто не помітить.'']"';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Бернард Шоу;'[''Світ складається з нероб, які хочуть мати гроші, не працюючи, і придурків, які готові працювати, не багатіючи.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Сімпсони (The Simpsons);'[''Ще один день на роботі — ще одна вкрадена ручка.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Сімпсони (The Simpsons);'"[''— Гомер, чому ти не на роботі?'', ""— Начальник сказав, якщо в п''ятницю не прийду, то в понеділок можу не з''являтися — цілих чотири дні вихідних!""]"';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Луцій Анней Сенека;'[''Працюй з розумом, а не до ночі.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;'''Доктор Хаус (House M.'', '' D.''';'[''— Я твій бос, ти мій підлеглий.'', ''— Взагалі я не любитель рольових ігор, але якщо ти наполягаєш.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Оскар Уайльд;'[''Це жахливо важка робота — нічого не робити.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Курт Кобейн;'[''Зробіть вашу роботу наповненим життям, а не життя наповнене роботою.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Сімпсони (The Simpsons);'[''— Не буду більше працювати — робота для дурнів.'', ''— Я пишаюся тобою, синку, я був удвічі старший, коли зрозумів це.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Друзі (Friends);'[''— Є хвилинка?'', ''— Хоч дві!'', '' Я ж на роботі!'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Adam Lennard;'[''Коли забиваєш на роботу, справи йдуть на лад.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Генрі Форд;'[''Найважча річ на світі — це думати своєю власною головою.'', '' Ось, напевно, чому так мало людей цим займаються.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Lady Gaga;'[''Вірте і багато працюйте, і ваші мрії збудуться.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Марк Твен;'[''Працюйте так, немов гроші не мають для Вас жодного значення.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Операція «И» та інші пригоди Шурика;'[''Хто не працює — той їсть!'', '' Вчися, студент!'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Траса 60;'[''Потрібно, щоб робота приносила задоволення.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Стів Джобс;'[''Працювати потрібно не 12 годин, а головою!'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Генрі Форд;'[''Найкраща робота – це високооплачуване хобі.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Леонардо Ді Капріо;'[''Якщо немає своєї мети в житті, доводиться працювати на того, у кого вона є.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html; На дні;'"[''Коли праця — задоволення, життя — хороше!'', "" Коли праця — обов''язок, життя — рабство!"", ''Максим Горький.'']"';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;«Надприродне | Supernatural»;'[''— Ти ж асистент?'', ''— Асистент?'', ''— Це щось на зразок раба.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Реальні пацани;'"[""Я в McDonald''s працював, я нічого не боюся.""]"';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Джаред Лето;'[''Коли я займаюся музикою, я повністю на ній зосереджуюсь.'', '' Я думаю, що одна з причин повного провалу інших — невміння жертвувати.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Jean-Baptiste Alphonse Karr;'[''Щоб заробити на життя, потрібно працювати.'', '' Але щоб розбагатіти, потрібно придумати щось інше.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Білл Гейтс;'[''Насолоджуйтеся тим, що ви робите і ви ніколи в своєму житті не будете працювати.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Стів Джобс;'[''Немає сенсу наймати тямущих людей, а потім вказувати, що їм робити.'', '' Ми наймаємо людей, щоб вони говорили, що робити нам\n'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Ума Турман;'[''Я на власному досвіді переконалася, що кожна працююча мати – це супер-жінка.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html; Scrubs);'[''Життя надто коротке, щоб витрачати безцінний час, працюючи там, де люди не роблять в штани від одного твого вигляду.'', ''«Клініка» (англ.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;«Жорстокі ігри | Cruel Intentions»;'[''Менше розмов, більше діла.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Габрієль Гарсія Маркес;'[''Натхнення приходить тільки під час роботи.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Майкл Джексон;'[''У тебе може бути найбільший в світі талант, але якщо не будеш готуватися і працювати за планом, все піде прахом.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Міядзакі Хаяо;'[''Ніколи не дозволяйте роботі робити вас своїм рабом.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Йоганн Вольфганг фон Гете;'[''Мені завжди краще працюється після того, як я послухаю музику.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Джон Девісон Рокфеллер;'[''Хто весь день працює, тому ніколи заробляти гроші.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Роберт Орбен;'[''Кожен день я встаю, і переглядаю список Forbes найбагатших людей Америки.'', '' Якщо мого імені в ньому немає, я збираюся і йду на роботу.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Джон Девісон Рокфеллер;'[''Я краще найняв би людину з ентузіазмом, ніж людину, яка все знає.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Аркадій та Борис Стругацькі;'[''Щоб почати працювати, треба гарненько занудьгувати, щоб нічого більше не хотілося.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;George Burns;'[''Не залежуйся, якщо не можеш робити гроші в ліжку.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Katharine Whitehorn;'[''Знайди що-небудь, що тобі подобається робити, а потім знайди кого-небудь, хто буде тобі за це платити!'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Щасливі разом;'[''Просто займайся тим, чим подобається, і гроші самі до тебе прийдуть.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Алекс Фергюсон;'[''Вміння важко працювати — це також фантастична якість.'', '' Це нелегко — наполегливо працювати все життя.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Thomas Dewar;'[''Не кажи, що працюєш.'', '' Покажи, що ти заробив.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Євген Кащеєв;'[''Щоб добре відпочити, над цим треба добре потрудитися.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Сократ;'[''Краще працювати без певної мети, ніж нічого не робити.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Кухня;'"[''Все!'', "" На роботі більше не п''ю, на роботі більше не п''ю (наливаючи келих віскі)."", '' Це треба відзначити!'']"';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Стівен Кові;'[''Мрії не працюють, поки ви не працюєте.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Авраам Лінкольн;'"[''Батько говорив мені, що треба трудитися';' він не говорив, що треба любити працювати.'']"';
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Agota Kristof;'['' Працювати важко, але ще важче нічого не робити і дивитися, як хтось працює, — особливо якщо це літня людина.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;«Хибна спокуса | The Good Shepherd»;'[''Роби те, що ти хочеш, роби те, у що ти віриш, це повинно бути в душі.'']';;
роботу;http://tsytaty.ukrayinskoyu.pro//robotu.html;Сатисфакція;'[''З друзями не можна разом працювати\n'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Adam Lennard;'[''Так, закохатися — це прекрасно.'', '' Особливо, якщо в мене.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Daria;'[''У мене не низька самооцінка, у мене низька оцінка інших.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html; Навіщо потрібні чоловіки?;'[''Ніщо так не підвищує їх самооцінку, як жінка, що кричить.'', '' Але не від злості.'', '' Від насолоди.'', ''Януш Вишневський.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Марк Твен;'[''Уникайте тих, хто намагається підірвати вашу віру в себе.'', '' Велика людина, навпаки, вселяє почуття, що ви можете стати великим.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Білл Гейтс;'[''Світу наплювати на вашу самооцінку.'', '' Життя буде вимагати від Вас закінчити справу ДО того, як Ви відчуєте себе впевнено.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Daria;'[''Мені подобається мати занижену самооцінку.'', '' Це дозволяє мені відчувати себе особливою.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Жванецький Михайло Михайлович;'[''Мало знати собі ціну — треба ще користуватися попитом.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Йоганн Вольфганг фон Гете;'[''Хто відчуває власну привабливість, той і стає привабливим.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Станіслав Єжи Лец;'[''Щоб бути собою, треба бути кимось.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Чак Поланік;'[''Іноді кращий спосіб боротьби з лайном — це відмова від переконання, що ти — велика цінність.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Коко Шанель;'[''Найважливіший вчинок — думати про себе.'', '' Привселюдно.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Знову ти;'[''Ти сама не знаєш, яка ти чудова.'', '' Як тільки ти повіриш у себе, ти зможеш впоратися з будь-якими складнощами на світі.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Марія фон Ебнер-Ешенбах;'[''Все залежить від оточення.'', '' Сонце на небі не настільки високої думки про себе, як свічка, запалена у погребі.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Umineko no Naku Koro ni;'[''Неважливо, чи цінують тебе, якщо ти сам себе не цінуєш.'', '' Іншими словами: чужа оцінка нічого не значить, поки ти сам на неї не погодишся.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Анджеліна Джолі;'[''Я завжди боролася із заниженою самооцінкою.'', '' Думаю, всі через це проходять.'', '' У мене величезна кількість недоліків.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Михайло Литвак;'"[""Спілкуючись з людиною, пам''ятай, що вона про себе хорошої думки.""]"';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html; Їсти, молитися, кохати;'[''Вона володіє самою міцною психікою в світі: слово «депресія» їй взагалі невідомо, а що самооцінка буває ще й низька, вона навіть ніколи і не чула.'', ''Елізабет Гілберт.'']';;
самооцінку;http://tsytaty.ukrayinskoyu.pro//samootsinku.html;Вільям Шекспір;'[''Самолюбство не так заслуговує осуду, як брак самоповаги.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Фаїна Георгіївна Раневська;'"[""Сім''я замінює все."", "" Тому, перш ніж її завести, варто подумати, що тобі важливіше: все або сім''я.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html; Анна Кареніна;'"[""Всі щасливі сім''ї схожі один на одного, кожна нещаслива сім''я нещаслива по-своєму."", ''Лев Миколайович Толстой.'']"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;«Хрещений батько | The Godfather»;'[''Якщо чоловік не став своїм дітям справжнім батьком, він не чоловік.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;'Японські прислів''я та приказки';'[''Чоловік з дружиною повинні бути подібні руці і очам: коли руці боляче — очі плачуть, а коли очі плачуть — руки витирають сльози.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Сімпсони (The Simpsons);'"[""— Іноді мені здається, що ми найгірша сім''я в місті."", ''— Може нам варто переїхати в місто побільше?'']"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Джонні Депп;'"[''Я зжеру того, хто зашкодить моїй родині, друзям або комусь ще, кого я люблю.'', "" Можливо, я потраплю до в''язниці на найближчі 500 років, але я зжеру їх.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Анатомія Грей;'[''Я хочу жити з тобою.'', '' Довго, щасливо і нудно!'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Януш Вишневський;'[''Найголовніше, що може зробити батько для своєї дитини, — це бути гарним чоловіком його матері.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Мати Тереза;'"[""Для створення сім''ї досить полюбити."", '' А для збереження — потрібно навчитися терпіти і прощати.'']"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Форсаж 6;'"[""Не можна відвертатися від сім''ї, навіть якщо вона відвернулася від тебе.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Bleach;'[''Знаєш, чому старший брат народжується першим?'', '' Щоб захищати молодших братів і сестер.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Альберт Ейнштейн;'[''Щодо родичів можна сказати багато чого.'', '' і сказати треба, тому що надрукувати не можна.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html; Рент: Усна біографія Бастера Кейсі;'[''Якщо не можеш прийняти рідних з усіма їх недоліками, жоден чужий тебе не влаштує.'', ''Чак Поланік.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Clannad;'"[""Сім''я — це не обов''язково родичі, а й друзі, і всі, ті хто тобі дорогий.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Щоденники вампіра;'"[""Хто б що не говорив або не робив, немає нічого важливішого за сім''ю.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Жан Ростан;'"[""Хороша сім''я та, в якій чоловік і дружина вдень забувають, що вони коханці, а вночі — про те, що вони подружжя.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Давидович Аркадій Пилипович;'"[""У дружини в сім''ї на одну дитину більше, ніж у чоловіка.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Бернар Вербер;'"[""Сім''я — це коли три місяці один одного люблять, три роки сваряться, тридцять років терплять один одного.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Олександр Сергійович Пушкін;'[''Неповага до предків є перша ознака аморальності.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Хулігани Зеленої вулиці;'"[""Знаєш, настає час, коли розумієш, що в житті немає нічого важливішого за сім''ю.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Лев Миколайович Толстой;'[''Щасливий той, хто щасливий удома.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Іван Іванович Охлобистін;'"[""Сім''я — це незручно."", '' Це низка вимог на порожньому місці з підпискою про невиїзд.'']"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Неадекватні люди;'"[""— Просто ти ніколи не розповідала про свою сім''ю."", ''— Просто я не люблю матюкатися.'']"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Юлія Сергіївна Пересільд;'"[""Відсутність сімейного щастя сприяє кар''єрному зростанню.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Епікур;'[''Завжди працюй.'', '' Завжди кохай.'', '' Люби дружину і дітей більше, ніж самого себе.'', '' Не чекай від людей подяки і не засмучуйся, якщо тобі не дякують.'', '' Повчання замість ненависті, посмішка замість презирства.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Шарль Оґюстен де Сент-Бев;'[''Якщо до сорока років кімната людини не наповнюється дитячими голосами, то вона наповнюється кошмарами.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Шахрух Хан;'[''Ніякі проблеми не страшні, якщо вдома тебе чекають люблячі люди.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Король Лев;'"[''— Нічого, сер.'', "" В сім''ї не без виродка — у моїй навіть двоє."", '' Примудряються псувати всі урочисті події.'']"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Адріано Челентано;'"[""Сім''я — це або постійний саботаж, або надійна опора."", '' В останньому випадку тобі дуже пощастило.'']"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Гра престолів;'"[""Гідна людина зробить усе можливе для зміцнення своєї сім''ї.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Precious (film);'[''Чому так буває, що люди, які ледь зі мною знайомі, ставляться до мене краще, ніж рідні мати і батько?'']';;
